VideoID,title,duration,upload_date
6BRZ-yHjYwo,Build the Fastest Blog Website with Markdown Content | Hugo Static Site Generation Tutorial,6703,20231123
NwlA5OlyzRQ,New N-Word White Lady Just Dropped | Sad Boyz (w/ Brian David Gilbert & Ify Nwadiwe),6753,20240617
1Tn4YKRquNw,Think Local: A Parks and Recreation Retrospective,6810,20230318
sFJ5LrDIzes,Voices of the Void,6896,20250312
33Pw6NqH6LU,Understanding Caste in India (Jati & Varna),7106,20240719
Pt_1k7nSv1M,The Gaza Ghetto Uprising,7123,20240829
WqKluXIra70,Obsidian As A Second Brain: The ULTIMATE Tutorial,7174,20221118
gCUWjySiRvw,Understanding Linux,7176,20240602
qAgP6V--qYM,Arcane Was Always Centrist,7258,20250129
XYtlQE8_w90,A Brief Guide to Pre-Tolkien Fantasy | Part I,7287,20240922
3Zch9Uaxtrw,Are We Optimistic About Tech with Hasan Minhaj,7288,20221125
2chfsFTNEXw,alternative songs to take a break from whatever you're listening now (maybe it'll help u)/ playlist,7330,20200518
9HrYowneTvo,The Mad God of the Yucatán,7351,20240811
chNl9fzE_nc,"You don't even know what a ""Hotep"" is so maybe you should shut the f*ck up about it...",7375,20250305
YQ_xWvX1n9g,Line Goes Up – The Problem With NFTs,8303,20220121
c1O6S7MWXb8,THE LIES OF BRIANNA WU,8315,20250430
YqEn67MhG6I,The Sci-Fi ARG to a Doomed World: Field Studies Institute,8412,20240918
zjIiApN6cfg,Come and See | WAR FILM | FULL MOVIE,8569,20220506
X5aI2AGvkb4,Hamilton and the Death of the Obama Era,8618,20240809
lAB2U46N06Q,The Frustrating Decline of Stranger Things,9063,20240815
IM2VIKfaY0Y,"Kawaii: Anime, Propaganda, and Soft Power Politics.",9090,20240615
11eTG4_iwqw,The Death of Freakonomics,9192,20250424
bgPqk8-HPGQ,"Slavoj Žižek: ""Why I Am Still A Communist"". The 2019 Holberg Debate with Slavoj Žižek & Tyler Cowen.",9516,20191207
teqkK0RLNkI,CONSPIRACY | contrapoints,9601,20250324
IzkhqQNaPsY,"HasanAbi December 28, 2023 – IRL Dinner in Florence with Family",9993,20231229
TwKpj2ISQAc,the sham legacy of Richard Feynman,10091,20241128
EYrznlDTE_M,Inside The CIA - On Company Business (1980) [COMPLETE] HD,10757,20181203
bYYw1bfzCeg,"understanding snapewives: religion, fandom, sociology & erotica",10787,20221208
vhFm62msNGc,"Norman Finkelstein: October 7th Revisited | Israel, Palestine, Hezbollah, & The End of Gaza",11012,20241006
zbCAswq0WwM,"STUDY WITH ME 3hrs | Background noise,no music | ASMR | writing sound |motivation",11232,20240119
lRq0pESKJgg,How Corporations Hijacked Anti-AI Backlash,11457,20250502
0tM-l_ZsxjU,Python Tkinter GUI Design Using ttkbootstrap - Complete Course,12238,20230718
mAfwToVGh1s,King Von: Rap's First Serial Killer,12997,20230411
MdLHKdn0JTY,How Star Trek: Picard Ruins Star Trek,13669,20240823
HGTJBPNC-Gw,HTML & CSS Full Course for free 🌎,14562,20230531
1D1WNZRhuRU,How to Save Analog Horror (Feat. Wendigoon),16034,20240724
Phns6c7j_mM,I Don't Want To Be This Kind Of Animal Anymore | Disco Elysium Analysis,17805,20250131
b0A-CxAb3Y4,Coding your own Calling Convention in C and Asm,17953,20250419
__izua1kKeI,Learn How to Code - Programming for Beginners Tutorial with Python and C#,18358,20210823
vt-Fy4mYnBY,Pomodoro Timer 8x45 (6hrs) | ADHD | Let's get focused! | Cruise ship ♡,27009,20250218
txvYcUGUzaQ,❄️ Minecraft Winter Cabin w/ C418 Music | 8 Hours,28800,20221208
j-prqnvaDgA,8 Hours of Weather Channel Vaporwave,29634,20231006
X-kWiDCe3mw,5pm-2am study with me 今日もテスト勉強がんばる🫶,32299,20220723
-z77ikRecGI,"ADHD Relief Music: Deep Focus Music for Studying and Concentration, Study Music",33262,20210607
NWONeJKn6kc,Machine Learning Course for Beginners,35539,20210830
wPSWsz2R6Xc,NOT LOFI METAL BEATS TO STRESS/CRAM TO,36001,20180504
LN7cCW1rSsI,Introduction to mathematical thinking complete course,41264,20200712
tHl3ozuNrHg,i vlogged the entire final year of my PhD,41456,20240726
nAh_Kx5Zh5Q,The ultimate introduction to Godot 4,41560,20230628
P0qQGvJoK68,study with me live pomodoro | 12 hours,42305,20210511
ku4_ykZ0HH4,,,
iNKUuWfWTf4,,,
TM6q1F45boQ,,,
X81YW0R4Za0,,,
je76TESL950,,,
OPCJ4Rf6Tx0,,,
D1Ro7m4JZTc,,,
k2lhH8UB3Ls,,,
5uxYWvJ1qdk,,,
SMg17Z-Nv2w,,,
p-ygZCnbWuc,,,
Xs5OgxdoBj4,,,
9_3mbfchlQE,,,
ty_-zHrfEUY,,,
8874w7iWZ54,,,
-3IWt7xXbQs,,,
7YzXC8g0vFk,,,
tARPWiuCQ6U,,,
RFfKtk0AxRo,,,
zEATm-YiQuY,,,
HUzlFbUp_tk,,,
102cwxYt-cY,,,
iZoh-mZLln8,,,
xZunU3BNPdo,,,
OothsFlpUR4,,,
3CcGcdOUuqE,,,
XJeD0963MJM,,,
y84tbX_2Tn0,,,
XB5tFSRuaEw,,,
DPfdoDjR8SY,,,
0EuyMoAd8Wc,,,
lcVAUw653y4,,,
OhHwvuG1czk,,,
y_qoiJXrNME,,,
3amEmuc4yn0,,,
pqOcMHzJsts,,,
FXuW4mfxD8U,,,
KPHKGd9CjNA,,,
JQIpAIlD7nU,,,
YgNhCOIbKoY,,,
gs4eHZXZGDw,,,
1Ue5TecCfwY,,,
duZag2P5D9E,,,
iAJFNMc_ovU,,,
dLSMRp1ARUc,,,
aaSCAfQuEZY,,,
jf9E5kMoPHk,,,
n_Nz76JyRLM,,,
lRFHizG0Aps,,,
EaxrdTIZuv4,,,
WeexcLff6_k,,,
Mukxj0M_8o0,,,
19wcjoHyabY,,,
2UvAyV77t5k,,,
QOgCtm0CdUc,,,
W63qjPnV6M4,,,
EWiKK1Egtv8,,,
M7oTkkYqno0,,,
T6Df6f1KDgA,,,
IGXeGVJw5V0,,,
qPQBS6JpNZ4,,,
Hkz4SB6wJBM,,,
TNgjMqTUbXc,,,
XgoMK-UVePI,,,
PXFjtX82vLY,,,
1DC69JoSWtE,,,
8flvMNTM7NE,,,
gjyQoz6f0qw,,,
rBW-346Yjo4,,,
PsRgDRROSeU,,,
_ZyS2iZPRSI,,,
qpj-vTw5SNA,,,
fo-alw2q-BU,,,
nv4YU0H2H8U,,,
7MY4ERHgmP4,,,
Fxe03N63D8E,,,
a_AUBQQrTXw,,,
L-Ft60EcvQo,,,
YkEtKVXvSqI,,,
K2DeHJxrIAM,,,
pdc_KwAOchE,,,
P1kcZ40r1o4,,,
PbBhlukg8ng,,,
Ab67vBsL-uE,,,
C65sEy0f_Jg,,,
gQaafNForNs,,,
z4fYKnTPPeY,,,
DQdl6g3ty2U,,,
BLnDVDYJx0Q,,,
tu9mN4_0nvw,,,
HBik0MjXeMs,,,
DM39MdH2nBA,,,
QTHZcsW9U0k,,,
NYbf-1jsZqM,,,
moZ6uPJYs5o,,,
SDJ3FzJxZqs,,,
1PYqxSSSaQY,,,
yNRiw7IU34E,,,
rcfkSKBPMSc,,,
5-oGXQsNJBU,,,
GOVPpLtJUIg,,,
Rm48uz2emp8,,,
G68Q4lCM5pQ,,,
m_mU7kp-JbU,,,
cfk22f1QP7s,,,
lIT_HDABvaM,,,
adHfzmIxLtc,,,
sRiruE1FaIQ,,,
i9ibOivqrEY,,,
